time_step,unique_cells_visited,revisits,reward,total_reward
8178,324,6151,-0.5,-4456.5
8179,324,6152,-0.5,-4457.0
8180,324,6153,-0.5,-4457.5
8181,324,6154,-0.5,-4458.0
8182,324,6155,-0.5,-4458.5
8183,324,6156,-0.5,-4459.0
8184,324,6157,-0.5,-4459.5
8185,324,6158,-0.5,-4460.0
8186,324,6159,-0.5,-4460.5
8187,324,6160,-0.5,-4461.0
8188,324,6161,-0.5,-4461.5
8189,324,6162,-0.5,-4462.0
8190,324,6163,-0.5,-4462.5
8191,324,6164,-0.5,-4463.0
8192,324,6165,-0.5,-4463.5
8193,324,6166,-0.5,-4464.0
8194,324,6167,-0.5,-4464.5
8195,324,6168,-0.5,-4465.0
8196,324,6168,-1.0,-4466.0
8197,324,6169,-0.5,-4466.5
8198,324,6170,-0.5,-4467.0
8199,324,6171,-0.5,-4467.5
8200,324,6172,-0.5,-4468.0
8201,324,6173,-0.5,-4468.5
8202,324,6174,-0.5,-4469.0
8203,324,6175,-0.5,-4469.5
8204,324,6176,-0.5,-4470.0
8205,324,6177,-0.5,-4470.5
8206,324,6178,-0.5,-4471.0
8207,324,6178,-1.0,-4472.0
8208,324,6179,-0.5,-4472.5
8209,324,6180,-0.5,-4473.0
8210,324,6181,-0.5,-4473.5
8211,324,6181,-1.0,-4474.5
8212,324,6182,-0.5,-4475.0
8213,324,6183,-0.5,-4475.5
8214,324,6184,-0.5,-4476.0
8215,324,6185,-0.5,-4476.5
8216,324,6186,-0.5,-4477.0
8217,324,6187,-0.5,-4477.5
8218,324,6188,-0.5,-4478.0
8219,324,6189,-0.5,-4478.5
8220,324,6190,-0.5,-4479.0
8221,324,6191,-0.5,-4479.5
8222,324,6192,-0.5,-4480.0
8223,324,6193,-0.5,-4480.5
8224,324,6194,-0.5,-4481.0
8225,324,6195,-0.5,-4481.5
8226,324,6195,-1.0,-4482.5
8227,324,6196,-0.5,-4483.0
8228,324,6197,-0.5,-4483.5
8229,324,6198,-0.5,-4484.0
8230,324,6199,-0.5,-4484.5
8231,324,6200,-0.5,-4485.0
8232,324,6201,-0.5,-4485.5
8233,324,6202,-0.5,-4486.0
8234,324,6202,-1.0,-4487.0
8235,324,6203,-0.5,-4487.5
8236,324,6204,-0.5,-4488.0
8237,324,6205,-0.5,-4488.5
8238,324,6205,-1.0,-4489.5
8239,324,6206,-0.5,-4490.0
8240,324,6207,-0.5,-4490.5
8241,324,6208,-0.5,-4491.0
8242,324,6209,-0.5,-4491.5
8243,324,6210,-0.5,-4492.0
8244,324,6211,-0.5,-4492.5
8245,324,6212,-0.5,-4493.0
8246,324,6212,-1.0,-4494.0
8247,324,6213,-0.5,-4494.5
8248,324,6214,-0.5,-4495.0
8249,324,6215,-0.5,-4495.5
8250,324,6216,-0.5,-4496.0
8251,324,6217,-0.5,-4496.5
8252,324,6218,-0.5,-4497.0
8253,324,6219,-0.5,-4497.5
8254,324,6220,-0.5,-4498.0
8255,324,6221,-0.5,-4498.5
8256,324,6222,-0.5,-4499.0
8257,324,6223,-0.5,-4499.5
8258,324,6224,-0.5,-4500.0
8259,324,6225,-0.5,-4500.5
8260,324,6226,-0.5,-4501.0
8261,324,6227,-0.5,-4501.5
8262,324,6228,-0.5,-4502.0
8263,324,6228,-1.0,-4503.0
8264,324,6228,-1.0,-4504.0
8265,324,6229,-0.5,-4504.5
8266,324,6230,-0.5,-4505.0
8267,324,6231,-0.5,-4505.5
8268,324,6231,-1.0,-4506.5
8269,324,6231,-1.0,-4507.5
8270,324,6232,-0.5,-4508.0
8271,324,6233,-0.5,-4508.5
8272,324,6233,-1.0,-4509.5
8273,324,6234,-0.5,-4510.0
8274,324,6235,-0.5,-4510.5
8275,324,6236,-0.5,-4511.0
8276,324,6237,-0.5,-4511.5
8277,324,6237,-1.0,-4512.5
8278,324,6238,-0.5,-4513.0
8279,324,6239,-0.5,-4513.5
8280,324,6240,-0.5,-4514.0
8281,324,6241,-0.5,-4514.5
8282,324,6242,-0.5,-4515.0
8283,324,6243,-0.5,-4515.5
8284,324,6244,-0.5,-4516.0
8285,324,6245,-0.5,-4516.5
8286,324,6246,-0.5,-4517.0
8287,324,6247,-0.5,-4517.5
8288,324,6248,-0.5,-4518.0
8289,324,6249,-0.5,-4518.5
8290,324,6250,-0.5,-4519.0
8291,324,6251,-0.5,-4519.5
8292,324,6252,-0.5,-4520.0
8293,324,6253,-0.5,-4520.5
8294,324,6254,-0.5,-4521.0
8295,324,6255,-0.5,-4521.5
8296,324,6256,-0.5,-4522.0
8297,324,6257,-0.5,-4522.5
8298,324,6258,-0.5,-4523.0
8299,324,6259,-0.5,-4523.5
8300,324,6260,-0.5,-4524.0
8301,324,6261,-0.5,-4524.5
8302,324,6262,-0.5,-4525.0
8303,324,6263,-0.5,-4525.5
8304,324,6264,-0.5,-4526.0
8305,324,6265,-0.5,-4526.5
8306,324,6266,-0.5,-4527.0
8307,324,6266,-1.0,-4528.0
8308,324,6267,-0.5,-4528.5
8309,324,6268,-0.5,-4529.0
8310,324,6269,-0.5,-4529.5
8311,324,6269,-1.0,-4530.5
8312,324,6270,-0.5,-4531.0
8313,324,6271,-0.5,-4531.5
8314,324,6272,-0.5,-4532.0
8315,324,6273,-0.5,-4532.5
8316,324,6273,-1.0,-4533.5
8317,324,6273,-1.0,-4534.5
8318,324,6274,-0.5,-4535.0
8319,324,6275,-0.5,-4535.5
8320,324,6275,-1.0,-4536.5
8321,324,6275,-1.0,-4537.5
8322,324,6276,-0.5,-4538.0
8323,324,6277,-0.5,-4538.5
8324,324,6278,-0.5,-4539.0
8325,324,6279,-0.5,-4539.5
8326,324,6279,-1.0,-4540.5
8327,324,6280,-0.5,-4541.0
8328,324,6281,-0.5,-4541.5
8329,324,6282,-0.5,-4542.0
8330,324,6283,-0.5,-4542.5
8331,324,6284,-0.5,-4543.0
8332,324,6285,-0.5,-4543.5
8333,324,6286,-0.5,-4544.0
8334,324,6287,-0.5,-4544.5
8335,324,6288,-0.5,-4545.0
8336,324,6289,-0.5,-4545.5
8337,324,6290,-0.5,-4546.0
8338,324,6291,-0.5,-4546.5
8339,324,6292,-0.5,-4547.0
8340,324,6293,-0.5,-4547.5
8341,324,6294,-0.5,-4548.0
8342,324,6295,-0.5,-4548.5
8343,324,6296,-0.5,-4549.0
8344,324,6296,-1.0,-4550.0
8345,324,6296,-1.0,-4551.0
8346,324,6297,-0.5,-4551.5
8347,324,6298,-0.5,-4552.0
8348,324,6299,-0.5,-4552.5
8349,324,6300,-0.5,-4553.0
8350,324,6301,-0.5,-4553.5
8351,324,6302,-0.5,-4554.0
8352,324,6302,-1.0,-4555.0
8353,324,6303,-0.5,-4555.5
8354,324,6304,-0.5,-4556.0
8355,324,6305,-0.5,-4556.5
8356,324,6306,-0.5,-4557.0
8357,324,6307,-0.5,-4557.5
8358,324,6308,-0.5,-4558.0
8359,324,6309,-0.5,-4558.5
8360,324,6310,-0.5,-4559.0
8361,324,6311,-0.5,-4559.5
8362,324,6312,-0.5,-4560.0
8363,324,6313,-0.5,-4560.5
8364,324,6314,-0.5,-4561.0
8365,324,6315,-0.5,-4561.5
8366,324,6315,-1.0,-4562.5
8367,324,6316,-0.5,-4563.0
8368,324,6317,-0.5,-4563.5
8369,324,6318,-0.5,-4564.0
8370,324,6318,-1.0,-4565.0
8371,324,6319,-0.5,-4565.5
8372,324,6320,-0.5,-4566.0
8373,324,6320,-1.0,-4567.0
8374,324,6320,-1.0,-4568.0
8375,324,6320,-1.0,-4569.0
8376,324,6321,-0.5,-4569.5
8377,324,6322,-0.5,-4570.0
8378,324,6323,-0.5,-4570.5
8379,324,6324,-0.5,-4571.0
8380,324,6325,-0.5,-4571.5
8381,324,6326,-0.5,-4572.0
8382,324,6326,-1.0,-4573.0
8383,324,6326,-1.0,-4574.0
8384,324,6327,-0.5,-4574.5
8385,324,6328,-0.5,-4575.0
8386,324,6329,-0.5,-4575.5
8387,324,6330,-0.5,-4576.0
8388,324,6331,-0.5,-4576.5
8389,324,6332,-0.5,-4577.0
8390,324,6333,-0.5,-4577.5
8391,324,6333,-1.0,-4578.5
8392,324,6334,-0.5,-4579.0
8393,324,6335,-0.5,-4579.5
8394,324,6336,-0.5,-4580.0
8395,324,6337,-0.5,-4580.5
8396,324,6338,-0.5,-4581.0
8397,324,6339,-0.5,-4581.5
8398,324,6340,-0.5,-4582.0
8399,324,6341,-0.5,-4582.5
8400,324,6342,-0.5,-4583.0
8401,324,6342,-1.0,-4584.0
8402,324,6343,-0.5,-4584.5
8403,324,6344,-0.5,-4585.0
8404,324,6345,-0.5,-4585.5
8405,324,6346,-0.5,-4586.0
8406,324,6347,-0.5,-4586.5
8407,324,6347,-1.0,-4587.5
8408,324,6347,-1.0,-4588.5
8409,324,6347,-1.0,-4589.5
8410,324,6348,-0.5,-4590.0
8411,324,6349,-0.5,-4590.5
8412,324,6350,-0.5,-4591.0
8413,324,6350,-1.0,-4592.0
8414,324,6351,-0.5,-4592.5
8415,324,6351,-1.0,-4593.5
8416,324,6352,-0.5,-4594.0
8417,324,6352,-1.0,-4595.0
8418,324,6353,-0.5,-4595.5
8419,324,6354,-0.5,-4596.0
8420,324,6355,-0.5,-4596.5
8421,324,6356,-0.5,-4597.0
8422,324,6357,-0.5,-4597.5
8423,324,6357,-1.0,-4598.5
8424,324,6358,-0.5,-4599.0
8425,324,6359,-0.5,-4599.5
8426,324,6360,-0.5,-4600.0
8427,324,6361,-0.5,-4600.5
8428,324,6362,-0.5,-4601.0
8429,324,6363,-0.5,-4601.5
8430,324,6364,-0.5,-4602.0
8431,324,6365,-0.5,-4602.5
8432,324,6366,-0.5,-4603.0
8433,324,6367,-0.5,-4603.5
8434,324,6368,-0.5,-4604.0
8435,324,6369,-0.5,-4604.5
8436,324,6370,-0.5,-4605.0
8437,324,6370,-1.0,-4606.0
8438,324,6371,-0.5,-4606.5
8439,324,6371,-1.0,-4607.5
8440,324,6371,-1.0,-4608.5
8441,324,6372,-0.5,-4609.0
8442,324,6372,-1.0,-4610.0
8443,324,6372,-1.0,-4611.0
8444,324,6372,-1.0,-4612.0
8445,324,6372,-1.0,-4613.0
8446,324,6373,-0.5,-4613.5
8447,324,6374,-0.5,-4614.0
8448,324,6374,-1.0,-4615.0
8449,324,6375,-0.5,-4615.5
8450,324,6376,-0.5,-4616.0
8451,324,6377,-0.5,-4616.5
8452,324,6378,-0.5,-4617.0
8453,324,6379,-0.5,-4617.5
8454,324,6380,-0.5,-4618.0
8455,324,6381,-0.5,-4618.5
8456,324,6382,-0.5,-4619.0
8457,324,6383,-0.5,-4619.5
8458,324,6384,-0.5,-4620.0
8459,324,6385,-0.5,-4620.5
8460,324,6386,-0.5,-4621.0
8461,324,6387,-0.5,-4621.5
8462,324,6388,-0.5,-4622.0
8463,324,6388,-1.0,-4623.0
8464,324,6389,-0.5,-4623.5
8465,324,6390,-0.5,-4624.0
8466,324,6391,-0.5,-4624.5
8467,324,6392,-0.5,-4625.0
8468,324,6393,-0.5,-4625.5
8469,324,6394,-0.5,-4626.0
8470,324,6395,-0.5,-4626.5
8471,324,6396,-0.5,-4627.0
8472,324,6397,-0.5,-4627.5
8473,324,6398,-0.5,-4628.0
8474,324,6399,-0.5,-4628.5
8475,324,6400,-0.5,-4629.0
8476,324,6401,-0.5,-4629.5
8477,324,6402,-0.5,-4630.0
8478,324,6402,-1.0,-4631.0
8479,324,6402,-1.0,-4632.0
8480,324,6403,-0.5,-4632.5
8481,324,6403,-1.0,-4633.5
8482,324,6404,-0.5,-4634.0
8483,324,6405,-0.5,-4634.5
8484,324,6406,-0.5,-4635.0
8485,324,6407,-0.5,-4635.5
8486,324,6408,-0.5,-4636.0
8487,324,6409,-0.5,-4636.5
8488,324,6410,-0.5,-4637.0
8489,324,6411,-0.5,-4637.5
8490,324,6412,-0.5,-4638.0
8491,324,6413,-0.5,-4638.5
8492,324,6414,-0.5,-4639.0
8493,324,6415,-0.5,-4639.5
8494,324,6416,-0.5,-4640.0
8495,324,6416,-1.0,-4641.0
8496,324,6417,-0.5,-4641.5
8497,324,6418,-0.5,-4642.0
8498,324,6419,-0.5,-4642.5
8499,324,6420,-0.5,-4643.0
8500,324,6421,-0.5,-4643.5
8501,324,6422,-0.5,-4644.0
8502,324,6422,-1.0,-4645.0
8503,324,6423,-0.5,-4645.5
8504,324,6424,-0.5,-4646.0
8505,324,6424,-1.0,-4647.0
8506,324,6425,-0.5,-4647.5
8507,324,6426,-0.5,-4648.0
8508,324,6426,-1.0,-4649.0
8509,324,6427,-0.5,-4649.5
8510,324,6428,-0.5,-4650.0
8511,324,6429,-0.5,-4650.5
8512,324,6430,-0.5,-4651.0
8513,324,6431,-0.5,-4651.5
8514,324,6432,-0.5,-4652.0
8515,324,6433,-0.5,-4652.5
8516,324,6434,-0.5,-4653.0
8517,324,6435,-0.5,-4653.5
8518,324,6435,-1.0,-4654.5
8519,324,6435,-1.0,-4655.5
8520,324,6436,-0.5,-4656.0
8521,324,6437,-0.5,-4656.5
8522,324,6437,-1.0,-4657.5
8523,324,6438,-0.5,-4658.0
8524,324,6439,-0.5,-4658.5
8525,324,6440,-0.5,-4659.0
8526,324,6441,-0.5,-4659.5
8527,324,6442,-0.5,-4660.0
8528,324,6442,-1.0,-4661.0
8529,324,6443,-0.5,-4661.5
8530,324,6444,-0.5,-4662.0
8531,324,6445,-0.5,-4662.5
8532,324,6445,-1.0,-4663.5
8533,324,6446,-0.5,-4664.0
8534,324,6446,-1.0,-4665.0
8535,324,6447,-0.5,-4665.5
8536,324,6448,-0.5,-4666.0
8537,324,6448,-1.0,-4667.0
8538,324,6449,-0.5,-4667.5
8539,324,6450,-0.5,-4668.0
8540,324,6451,-0.5,-4668.5
8541,324,6452,-0.5,-4669.0
8542,324,6452,-1.0,-4670.0
8543,324,6453,-0.5,-4670.5
8544,324,6454,-0.5,-4671.0
8545,324,6455,-0.5,-4671.5
8546,324,6456,-0.5,-4672.0
8547,324,6457,-0.5,-4672.5
8548,324,6457,-1.0,-4673.5
8549,324,6458,-0.5,-4674.0
8550,324,6459,-0.5,-4674.5
8551,324,6460,-0.5,-4675.0
8552,324,6461,-0.5,-4675.5
8553,324,6462,-0.5,-4676.0
8554,324,6463,-0.5,-4676.5
8555,324,6464,-0.5,-4677.0
8556,324,6464,-1.0,-4678.0
8557,324,6465,-0.5,-4678.5
8558,324,6466,-0.5,-4679.0
8559,324,6467,-0.5,-4679.5
8560,324,6467,-1.0,-4680.5
8561,324,6468,-0.5,-4681.0
8562,324,6469,-0.5,-4681.5
8563,324,6470,-0.5,-4682.0
8564,324,6471,-0.5,-4682.5
8565,324,6472,-0.5,-4683.0
8566,324,6473,-0.5,-4683.5
8567,324,6474,-0.5,-4684.0
8568,324,6475,-0.5,-4684.5
8569,324,6476,-0.5,-4685.0
8570,324,6477,-0.5,-4685.5
8571,324,6478,-0.5,-4686.0
8572,324,6479,-0.5,-4686.5
8573,324,6480,-0.5,-4687.0
8574,324,6481,-0.5,-4687.5
8575,324,6482,-0.5,-4688.0
8576,324,6483,-0.5,-4688.5
8577,324,6484,-0.5,-4689.0
8578,324,6485,-0.5,-4689.5
8579,324,6485,-1.0,-4690.5
8580,324,6486,-0.5,-4691.0
8581,324,6487,-0.5,-4691.5
8582,324,6488,-0.5,-4692.0
8583,324,6489,-0.5,-4692.5
8584,324,6490,-0.5,-4693.0
8585,324,6491,-0.5,-4693.5
8586,324,6492,-0.5,-4694.0
8587,324,6493,-0.5,-4694.5
8588,324,6493,-1.0,-4695.5
8589,324,6494,-0.5,-4696.0
8590,324,6495,-0.5,-4696.5
8591,324,6496,-0.5,-4697.0
8592,324,6497,-0.5,-4697.5
8593,324,6497,-1.0,-4698.5
8594,324,6498,-0.5,-4699.0
8595,324,6499,-0.5,-4699.5
8596,324,6500,-0.5,-4700.0
8597,324,6501,-0.5,-4700.5
8598,324,6502,-0.5,-4701.0
8599,324,6503,-0.5,-4701.5
8600,324,6504,-0.5,-4702.0
8601,324,6505,-0.5,-4702.5
8602,324,6506,-0.5,-4703.0
8603,324,6507,-0.5,-4703.5
8604,324,6507,-1.0,-4704.5
8605,324,6508,-0.5,-4705.0
8606,324,6509,-0.5,-4705.5
8607,324,6510,-0.5,-4706.0
8608,324,6511,-0.5,-4706.5
8609,324,6512,-0.5,-4707.0
8610,324,6513,-0.5,-4707.5
8611,324,6514,-0.5,-4708.0
8612,324,6515,-0.5,-4708.5
8613,324,6516,-0.5,-4709.0
8614,324,6517,-0.5,-4709.5
8615,324,6518,-0.5,-4710.0
8616,324,6519,-0.5,-4710.5
8617,324,6520,-0.5,-4711.0
8618,324,6521,-0.5,-4711.5
8619,324,6522,-0.5,-4712.0
8620,324,6523,-0.5,-4712.5
8621,324,6524,-0.5,-4713.0
8622,324,6525,-0.5,-4713.5
8623,324,6526,-0.5,-4714.0
8624,324,6527,-0.5,-4714.5
8625,324,6528,-0.5,-4715.0
8626,324,6529,-0.5,-4715.5
8627,324,6530,-0.5,-4716.0
8628,324,6531,-0.5,-4716.5
8629,324,6532,-0.5,-4717.0
8630,324,6533,-0.5,-4717.5
8631,324,6534,-0.5,-4718.0
8632,324,6535,-0.5,-4718.5
8633,324,6536,-0.5,-4719.0
8634,324,6537,-0.5,-4719.5
8635,324,6538,-0.5,-4720.0
8636,324,6539,-0.5,-4720.5
8637,324,6540,-0.5,-4721.0
8638,324,6541,-0.5,-4721.5
8639,324,6542,-0.5,-4722.0
8640,324,6543,-0.5,-4722.5
8641,324,6544,-0.5,-4723.0
8642,324,6545,-0.5,-4723.5
8643,324,6546,-0.5,-4724.0
8644,324,6547,-0.5,-4724.5
8645,324,6548,-0.5,-4725.0
8646,324,6549,-0.5,-4725.5
8647,324,6550,-0.5,-4726.0
8648,324,6551,-0.5,-4726.5
8649,324,6552,-0.5,-4727.0
8650,324,6553,-0.5,-4727.5
8651,324,6554,-0.5,-4728.0
8652,324,6555,-0.5,-4728.5
8653,324,6556,-0.5,-4729.0
8654,324,6557,-0.5,-4729.5
8655,324,6558,-0.5,-4730.0
8656,324,6559,-0.5,-4730.5
8657,324,6559,-1.0,-4731.5
8658,324,6560,-0.5,-4732.0
8659,324,6561,-0.5,-4732.5
8660,324,6562,-0.5,-4733.0
8661,324,6563,-0.5,-4733.5
8662,324,6564,-0.5,-4734.0
8663,324,6565,-0.5,-4734.5
8664,324,6566,-0.5,-4735.0
8665,324,6567,-0.5,-4735.5
8666,324,6568,-0.5,-4736.0
8667,324,6569,-0.5,-4736.5
8668,324,6569,-1.0,-4737.5
8669,324,6569,-1.0,-4738.5
8670,324,6569,-1.0,-4739.5
8671,324,6570,-0.5,-4740.0
8672,324,6571,-0.5,-4740.5
8673,324,6572,-0.5,-4741.0
8674,324,6573,-0.5,-4741.5
8675,324,6574,-0.5,-4742.0
8676,324,6575,-0.5,-4742.5
8677,324,6576,-0.5,-4743.0
8678,324,6576,-1.0,-4744.0
8679,324,6576,-1.0,-4745.0
8680,324,6577,-0.5,-4745.5
8681,324,6578,-0.5,-4746.0
8682,324,6579,-0.5,-4746.5
8683,324,6580,-0.5,-4747.0
8684,324,6581,-0.5,-4747.5
8685,324,6582,-0.5,-4748.0
8686,324,6583,-0.5,-4748.5
8687,324,6583,-1.0,-4749.5
8688,324,6583,-1.0,-4750.5
8689,324,6583,-1.0,-4751.5
8690,324,6584,-0.5,-4752.0
8691,324,6585,-0.5,-4752.5
8692,324,6586,-0.5,-4753.0
8693,324,6587,-0.5,-4753.5
8694,324,6587,-1.0,-4754.5
8695,324,6588,-0.5,-4755.0
8696,324,6589,-0.5,-4755.5
8697,324,6590,-0.5,-4756.0
8698,324,6591,-0.5,-4756.5
8699,324,6592,-0.5,-4757.0
8700,324,6593,-0.5,-4757.5
8701,324,6594,-0.5,-4758.0
8702,324,6595,-0.5,-4758.5
8703,324,6596,-0.5,-4759.0
8704,324,6597,-0.5,-4759.5
8705,324,6598,-0.5,-4760.0
8706,324,6599,-0.5,-4760.5
8707,324,6600,-0.5,-4761.0
8708,324,6601,-0.5,-4761.5
8709,324,6602,-0.5,-4762.0
8710,324,6603,-0.5,-4762.5
8711,324,6604,-0.5,-4763.0
8712,324,6605,-0.5,-4763.5
8713,324,6606,-0.5,-4764.0
8714,324,6607,-0.5,-4764.5
8715,324,6608,-0.5,-4765.0
8716,324,6609,-0.5,-4765.5
8717,324,6610,-0.5,-4766.0
8718,324,6611,-0.5,-4766.5
8719,324,6611,-1.0,-4767.5
8720,324,6611,-1.0,-4768.5
8721,324,6611,-1.0,-4769.5
8722,324,6612,-0.5,-4770.0
8723,324,6612,-1.0,-4771.0
8724,324,6612,-1.0,-4772.0
8725,324,6613,-0.5,-4772.5
8726,324,6614,-0.5,-4773.0
8727,324,6614,-1.0,-4774.0
8728,324,6614,-1.0,-4775.0
8729,324,6614,-1.0,-4776.0
8730,324,6614,-1.0,-4777.0
8731,324,6614,-1.0,-4778.0
8732,324,6614,-1.0,-4779.0
8733,324,6614,-1.0,-4780.0
8734,324,6614,-1.0,-4781.0
8735,324,6614,-1.0,-4782.0
8736,324,6614,-1.0,-4783.0
8737,324,6615,-0.5,-4783.5
8738,324,6616,-0.5,-4784.0
8739,324,6617,-0.5,-4784.5
8740,324,6618,-0.5,-4785.0
8741,324,6619,-0.5,-4785.5
8742,324,6620,-0.5,-4786.0
8743,324,6621,-0.5,-4786.5
8744,324,6622,-0.5,-4787.0
8745,324,6623,-0.5,-4787.5
8746,324,6624,-0.5,-4788.0
8747,324,6625,-0.5,-4788.5
8748,324,6626,-0.5,-4789.0
8749,324,6627,-0.5,-4789.5
8750,324,6628,-0.5,-4790.0
8751,324,6629,-0.5,-4790.5
8752,324,6630,-0.5,-4791.0
8753,324,6631,-0.5,-4791.5
8754,324,6631,-1.0,-4792.5
8755,324,6632,-0.5,-4793.0
8756,324,6633,-0.5,-4793.5
8757,324,6634,-0.5,-4794.0
8758,324,6635,-0.5,-4794.5
8759,324,6636,-0.5,-4795.0
8760,324,6637,-0.5,-4795.5
8761,324,6638,-0.5,-4796.0
8762,324,6639,-0.5,-4796.5
8763,324,6640,-0.5,-4797.0
8764,324,6641,-0.5,-4797.5
8765,324,6642,-0.5,-4798.0
8766,324,6643,-0.5,-4798.5
8767,324,6644,-0.5,-4799.0
8768,324,6645,-0.5,-4799.5
8769,324,6646,-0.5,-4800.0
8770,324,6647,-0.5,-4800.5
8771,324,6647,-1.0,-4801.5
8772,324,6648,-0.5,-4802.0
8773,324,6649,-0.5,-4802.5
8774,324,6650,-0.5,-4803.0
8775,324,6650,-1.0,-4804.0
8776,324,6651,-0.5,-4804.5
8777,324,6652,-0.5,-4805.0
8778,324,6653,-0.5,-4805.5
8779,324,6654,-0.5,-4806.0
8780,324,6654,-1.0,-4807.0
8781,324,6655,-0.5,-4807.5
8782,324,6656,-0.5,-4808.0
8783,324,6657,-0.5,-4808.5
8784,324,6658,-0.5,-4809.0
8785,324,6659,-0.5,-4809.5
8786,324,6660,-0.5,-4810.0
8787,324,6661,-0.5,-4810.5
8788,324,6662,-0.5,-4811.0
8789,324,6663,-0.5,-4811.5
8790,324,6663,-1.0,-4812.5
8791,324,6664,-0.5,-4813.0
8792,324,6665,-0.5,-4813.5
8793,324,6666,-0.5,-4814.0
8794,324,6667,-0.5,-4814.5
8795,324,6668,-0.5,-4815.0
8796,324,6669,-0.5,-4815.5
8797,324,6670,-0.5,-4816.0
8798,324,6671,-0.5,-4816.5
8799,324,6672,-0.5,-4817.0
8800,324,6673,-0.5,-4817.5
8801,324,6674,-0.5,-4818.0
8802,324,6675,-0.5,-4818.5
8803,324,6675,-1.0,-4819.5
8804,324,6676,-0.5,-4820.0
8805,324,6677,-0.5,-4820.5
8806,324,6677,-1.0,-4821.5
8807,324,6678,-0.5,-4822.0
8808,324,6679,-0.5,-4822.5
8809,324,6680,-0.5,-4823.0
8810,324,6681,-0.5,-4823.5
8811,324,6682,-0.5,-4824.0
8812,324,6683,-0.5,-4824.5
8813,324,6684,-0.5,-4825.0
8814,324,6685,-0.5,-4825.5
8815,324,6686,-0.5,-4826.0
8816,324,6686,-1.0,-4827.0
8817,324,6687,-0.5,-4827.5
8818,324,6688,-0.5,-4828.0
8819,324,6689,-0.5,-4828.5
8820,324,6689,-1.0,-4829.5
8821,324,6690,-0.5,-4830.0
8822,324,6691,-0.5,-4830.5
8823,324,6692,-0.5,-4831.0
8824,324,6693,-0.5,-4831.5
8825,324,6693,-1.0,-4832.5
8826,324,6693,-1.0,-4833.5
8827,324,6694,-0.5,-4834.0
8828,324,6695,-0.5,-4834.5
8829,324,6696,-0.5,-4835.0
8830,324,6697,-0.5,-4835.5
8831,324,6698,-0.5,-4836.0
8832,324,6699,-0.5,-4836.5
8833,324,6700,-0.5,-4837.0
8834,324,6701,-0.5,-4837.5
8835,324,6702,-0.5,-4838.0
8836,324,6703,-0.5,-4838.5
8837,324,6704,-0.5,-4839.0
8838,324,6704,-1.0,-4840.0
8839,324,6705,-0.5,-4840.5
8840,324,6706,-0.5,-4841.0
8841,324,6707,-0.5,-4841.5
8842,324,6708,-0.5,-4842.0
8843,324,6709,-0.5,-4842.5
8844,324,6710,-0.5,-4843.0
8845,324,6711,-0.5,-4843.5
8846,324,6712,-0.5,-4844.0
8847,324,6713,-0.5,-4844.5
8848,324,6714,-0.5,-4845.0
8849,324,6715,-0.5,-4845.5
8850,324,6716,-0.5,-4846.0
8851,324,6717,-0.5,-4846.5
8852,324,6718,-0.5,-4847.0
8853,324,6719,-0.5,-4847.5
8854,324,6720,-0.5,-4848.0
8855,324,6721,-0.5,-4848.5
8856,324,6722,-0.5,-4849.0
8857,324,6723,-0.5,-4849.5
8858,324,6724,-0.5,-4850.0
8859,324,6725,-0.5,-4850.5
8860,324,6726,-0.5,-4851.0
8861,324,6726,-1.0,-4852.0
8862,324,6727,-0.5,-4852.5
8863,324,6727,-1.0,-4853.5
8864,324,6728,-0.5,-4854.0
8865,324,6728,-1.0,-4855.0
8866,324,6729,-0.5,-4855.5
8867,324,6729,-1.0,-4856.5
8868,324,6730,-0.5,-4857.0
8869,324,6730,-1.0,-4858.0
8870,324,6731,-0.5,-4858.5
8871,324,6732,-0.5,-4859.0
8872,324,6733,-0.5,-4859.5
8873,324,6733,-1.0,-4860.5
8874,324,6734,-0.5,-4861.0
8875,324,6735,-0.5,-4861.5
8876,324,6736,-0.5,-4862.0
8877,324,6737,-0.5,-4862.5
8878,324,6738,-0.5,-4863.0
8879,324,6739,-0.5,-4863.5
8880,324,6740,-0.5,-4864.0
8881,324,6741,-0.5,-4864.5
8882,324,6742,-0.5,-4865.0
8883,324,6743,-0.5,-4865.5
8884,324,6744,-0.5,-4866.0
8885,324,6745,-0.5,-4866.5
8886,324,6746,-0.5,-4867.0
8887,324,6747,-0.5,-4867.5
8888,324,6748,-0.5,-4868.0
8889,324,6749,-0.5,-4868.5
8890,324,6750,-0.5,-4869.0
8891,324,6751,-0.5,-4869.5
8892,324,6752,-0.5,-4870.0
8893,324,6752,-1.0,-4871.0
8894,324,6753,-0.5,-4871.5
8895,324,6754,-0.5,-4872.0
8896,324,6755,-0.5,-4872.5
8897,324,6756,-0.5,-4873.0
8898,324,6757,-0.5,-4873.5
8899,324,6758,-0.5,-4874.0
8900,324,6759,-0.5,-4874.5
8901,324,6760,-0.5,-4875.0
8902,324,6761,-0.5,-4875.5
8903,324,6762,-0.5,-4876.0
8904,324,6763,-0.5,-4876.5
8905,324,6764,-0.5,-4877.0
8906,324,6765,-0.5,-4877.5
8907,324,6766,-0.5,-4878.0
8908,324,6767,-0.5,-4878.5
8909,324,6768,-0.5,-4879.0
8910,324,6769,-0.5,-4879.5
8911,324,6769,-1.0,-4880.5
8912,324,6770,-0.5,-4881.0
